,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
13647,178010.0,2,2,2,28,0,0,0,0,0,0,11814.0,57381.0,64627.0,23050.0,23602.0,15468.0,3112.0,2588.0,1538.0,1797.0,2211.0,1628.0,0
13648,14036.0,2,2,2,23,1,2,0,0,0,0,8982.0,4107.0,28882.0,17389.0,16880.0,6017.0,1341.0,286.0,1468.0,1525.0,2096.0,2267.0,0
13649,10000.0,1,2,1,23,0,0,0,0,0,0,13343.0,16562.0,21243.0,1555.0,9729.0,6557.0,2284.0,1417.0,54.0,346.0,0.0,468.0,0
13650,239777.0,2,1,2,24,0,0,0,0,0,0,19878.0,19062.0,11586.0,30192.0,25840.0,26076.0,5314.0,2722.0,4144.0,2536.0,1054.0,3349.0,0
13651,302006.0,2,1,2,25,0,0,0,0,0,0,83669.0,38112.0,48140.0,28171.0,52445.0,39142.0,4486.0,4889.0,6659.0,6878.0,15972.0,12301.0,0
13652,54101.0,2,2,1,30,0,0,0,0,0,0,32950.0,26838.0,17004.0,25577.0,24718.0,18802.0,846.0,2165.0,1637.0,3412.0,126.0,1694.0,0
13653,53988.0,2,2,2,25,2,2,2,2,2,2,37205.0,22564.0,19836.0,8664.0,11629.0,28788.0,0.0,1833.0,366.0,194.0,164.0,149.0,1
13654,51581.0,2,2,2,28,0,0,0,0,0,0,102733.0,45199.0,39139.0,18235.0,18353.0,25829.0,3004.0,1370.0,3352.0,2226.0,702.0,2060.0,0
13655,220680.0,2,2,1,30,0,0,0,0,0,0,32669.0,53148.0,29116.0,26019.0,26562.0,41348.0,10062.0,10697.0,31089.0,15346.0,24165.0,883.0,0
13656,16775.0,2,1,2,25,-1,-1,2,-2,-2,-2,2856.0,-3576.0,-335.0,-876.0,-1314.0,-744.0,117.0,0.0,0.0,330.0,25.0,490.0,0
13657,150167.0,1,3,1,47,0,0,0,0,0,2,143577.0,130776.0,114852.0,76422.0,94711.0,82304.0,7885.0,3731.0,3892.0,355.0,401.0,415.0,0
13658,166209.0,2,1,1,28,1,-1,-1,-1,-1,-1,-2215.0,331.0,919.0,-742.0,945.0,-686.0,0.0,677.0,0.0,85.0,32.0,479.0,0
13659,43622.0,2,2,2,30,0,0,0,0,0,0,44979.0,39122.0,63364.0,27551.0,22346.0,24154.0,576.0,1584.0,1750.0,1171.0,1250.0,0.0,0
13660,55966.0,2,2,2,27,1,2,2,2,2,2,42526.0,39520.0,55081.0,29594.0,30890.0,30306.0,734.0,851.0,292.0,216.0,377.0,160.0,1
13661,81780.0,2,2,1,30,2,0,0,0,0,0,115411.0,127205.0,173940.0,104779.0,165071.0,114089.0,3244.0,6621.0,6248.0,2402.0,5566.0,5679.0,1
13662,212269.0,2,1,2,30,-1,-1,-1,-1,-2,-2,-1458.0,-2839.0,184.0,943.0,218.0,-1451.0,661.0,450.0,0.0,143.0,0.0,350.0,0
13663,368804.0,2,1,2,29,-2,-2,-2,-2,-1,-1,9180.0,25200.0,4961.0,28867.0,16895.0,3530.0,15083.0,28005.0,37816.0,117224.0,73724.0,40857.0,0
13664,211573.0,2,1,2,26,-1,-1,-1,-1,-1,-1,-3113.0,11624.0,599.0,2337.0,1319.0,1113.0,7564.0,1224.0,0.0,0.0,76.0,0.0,0
13665,229550.0,2,2,1,35,-1,-1,2,-1,-1,-1,2884.0,111.0,68.0,376.0,4134.0,9671.0,280.0,0.0,519.0,458.0,5903.0,0.0,0
13666,220563.0,2,1,2,27,0,0,0,0,0,0,248935.0,150910.0,206276.0,167963.0,168515.0,133089.0,11716.0,9990.0,6097.0,7845.0,9307.0,7014.0,0
13667,56764.0,2,2,2,25,0,0,2,2,2,2,29692.0,24878.0,39569.0,26434.0,24427.0,29291.0,1551.0,971.0,129.0,260.0,1821.0,1796.0,0
13668,85437.0,2,2,2,28,0,0,0,0,0,0,73952.0,68149.0,113763.0,72195.0,76798.0,63699.0,5172.0,5716.0,3476.0,791.0,6950.0,3756.0,0
13669,228707.0,2,2,1,49,1,-2,-2,-2,-2,-2,-4284.0,-474.0,-1630.0,46.0,790.0,-876.0,0.0,0.0,0.0,8.0,0.0,271.0,0
13670,339677.0,2,1,2,29,0,0,0,0,0,0,20135.0,53610.0,30947.0,34817.0,21268.0,8175.0,5114.0,11516.0,10713.0,1528.0,13492.0,17179.0,0
13671,183962.0,2,2,1,40,1,2,0,0,0,0,83450.0,79084.0,77931.0,79313.0,78520.0,59684.0,5618.0,8005.0,1310.0,2509.0,5527.0,1719.0,0
13672,146895.0,2,2,2,26,2,2,0,0,0,0,111329.0,96156.0,52076.0,76159.0,62271.0,84832.0,2107.0,7625.0,3454.0,3712.0,5083.0,5429.0,1
13673,25588.0,2,2,2,26,2,2,2,2,2,2,19269.0,46592.0,13728.0,28506.0,33305.0,33454.0,3004.0,483.0,0.0,1773.0,1367.0,1721.0,0
13674,373619.0,2,1,2,29,0,0,0,0,-1,-1,284902.0,333166.0,154795.0,117391.0,638.0,2048.0,10152.0,9854.0,3991.0,2353.0,22707.0,24362.0,0
13675,23641.0,2,2,2,21,0,0,0,0,0,0,19799.0,44045.0,12827.0,39307.0,23224.0,42102.0,1442.0,675.0,0.0,607.0,762.0,134.0,0
13676,366246.0,2,1,1,30,-1,-1,-1,0,0,-1,58389.0,33228.0,58415.0,56809.0,46418.0,2630.0,103379.0,147689.0,2943.0,39471.0,1849.0,1143.0,0
13677,211358.0,2,2,1,44,1,2,-2,-2,-2,-1,-1308.0,-174.0,355.0,253.0,-1158.0,-52.0,52.0,827.0,0.0,173.0,51.0,113.0,0
13678,49936.0,2,2,2,31,0,0,0,0,0,0,1547.0,10612.0,51026.0,20410.0,12810.0,25326.0,975.0,1720.0,2831.0,456.0,1441.0,2677.0,0
13679,50253.0,2,2,2,24,1,2,2,0,0,0,49942.0,46165.0,40235.0,31926.0,49225.0,44124.0,1033.0,1488.0,976.0,2330.0,0.0,2677.0,1
13680,188457.0,2,2,1,34,0,0,2,2,2,2,93904.0,160904.0,73855.0,92430.0,168339.0,167464.0,8440.0,6322.0,2887.0,7716.0,4386.0,5880.0,0
13681,349246.0,2,1,2,33,-1,-1,-2,-1,-1,-1,19904.0,18806.0,24519.0,14594.0,-16059.0,11074.0,15759.0,13945.0,16434.0,5829.0,30518.0,12816.0,0
13682,42990.0,1,2,1,43,1,2,2,2,2,2,47316.0,48579.0,69317.0,8791.0,7220.0,5116.0,619.0,0.0,933.0,0.0,1.0,165.0,0
13683,252675.0,2,2,2,32,-1,-1,-1,-1,-1,-1,1183.0,750.0,-112.0,1541.0,386.0,1244.0,0.0,0.0,0.0,257.0,0.0,48.0,0
13684,56148.0,2,1,2,28,1,-1,-1,-1,-1,-1,-5719.0,427.0,-348.0,2292.0,-1462.0,26.0,1323.0,232.0,322.0,1080.0,45.0,275.0,0
13685,219949.0,2,2,1,41,0,0,0,0,0,0,24454.0,12927.0,55019.0,20798.0,23590.0,30525.0,868.0,842.0,2076.0,292.0,1136.0,2417.0,0
13686,87922.0,2,3,1,49,0,0,0,0,-1,0,39222.0,57405.0,38646.0,12370.0,25724.0,56367.0,2397.0,878.0,0.0,1083.0,3126.0,2639.0,0
13687,178665.0,2,2,1,39,0,0,-1,-1,-1,-2,19635.0,18487.0,13845.0,1246.0,673.0,411.0,4892.0,4610.0,386.0,143.0,131.0,0.0,0
13688,13022.0,1,2,1,44,1,2,2,2,-2,-2,14390.0,-2055.0,585.0,-161.0,-1395.0,1126.0,0.0,201.0,0.0,543.0,119.0,0.0,1
13689,502619.0,2,1,1,46,-1,-1,-1,-1,-1,-1,11815.0,22066.0,1504.0,14860.0,10003.0,5257.0,15636.0,23308.0,10798.0,17030.0,15066.0,9827.0,0
13690,19945.0,2,2,2,24,0,0,0,0,0,0,10691.0,4618.0,13458.0,15258.0,6601.0,16985.0,1090.0,852.0,196.0,816.0,79.0,229.0,1
13691,368246.0,2,1,2,27,-1,-1,-1,0,0,-1,-63.0,42275.0,41910.0,353480.0,29474.0,28407.0,36690.0,20264.0,17029.0,15673.0,30294.0,27089.0,0
13692,486320.0,2,1,1,47,0,0,0,0,0,0,40947.0,54672.0,69790.0,87568.0,81049.0,81838.0,69421.0,15595.0,4963.0,8202.0,3995.0,6254.0,0
13693,30938.0,2,2,2,31,0,0,0,0,0,0,1875.0,9671.0,-440.0,16361.0,16342.0,8773.0,1257.0,1553.0,57.0,235.0,1909.0,907.0,0
13694,217794.0,2,2,1,44,0,0,0,0,0,0,5894.0,20473.0,15847.0,6302.0,15099.0,25487.0,2826.0,4108.0,2670.0,1756.0,4356.0,2612.0,0
13695,55931.0,2,2,2,31,0,0,0,0,0,-1,55235.0,21154.0,25632.0,6580.0,12798.0,27325.0,844.0,723.0,4313.0,7303.0,25296.0,295.0,0
13696,28034.0,2,2,2,28,2,0,0,0,0,0,24488.0,16928.0,23534.0,19084.0,24628.0,21874.0,23.0,1290.0,632.0,1688.0,1541.0,365.0,1
13697,312295.0,2,2,1,39,-1,-1,-1,-1,-1,-2,51117.0,30336.0,14401.0,-1145.0,-1961.0,2690.0,4638.0,1310.0,0.0,0.0,0.0,313.0,0
13698,40518.0,2,2,2,28,0,0,0,0,0,0,48052.0,45611.0,37387.0,20670.0,17065.0,23864.0,628.0,2564.0,2756.0,1839.0,405.0,1181.0,0
13699,382155.0,2,1,2,28,0,0,0,0,0,0,211599.0,399017.0,269692.0,173690.0,353756.0,369716.0,13770.0,8746.0,7185.0,4965.0,11934.0,10187.0,0
13700,49976.0,2,2,1,31,0,0,0,0,0,0,33864.0,28146.0,23330.0,25239.0,28262.0,42433.0,4868.0,1722.0,0.0,2688.0,171.0,2285.0,0
13701,213169.0,2,2,1,43,0,0,0,0,0,0,82768.0,140929.0,110918.0,61641.0,81554.0,104376.0,8113.0,4954.0,6611.0,3967.0,2206.0,7124.0,0
13702,197317.0,2,1,2,29,2,2,0,0,0,0,224219.0,240887.0,227743.0,362423.0,174097.0,209429.0,8790.0,9526.0,5777.0,5670.0,6172.0,3929.0,1
13703,231459.0,2,1,1,34,1,-1,-1,-1,-1,-1,-1317.0,-916.0,-436.0,1382.0,-127.0,2729.0,0.0,950.0,171.0,525.0,1556.0,550.0,0
13704,51578.0,1,2,1,44,0,0,0,0,0,0,58797.0,51211.0,45182.0,20239.0,8672.0,11579.0,1680.0,1739.0,2203.0,0.0,1908.0,1829.0,0
13705,59913.0,2,2,1,26,0,0,0,2,2,2,49262.0,24804.0,37395.0,22425.0,23264.0,21478.0,1973.0,1135.0,835.0,2132.0,432.0,1463.0,0
13706,239128.0,2,1,2,27,-1,-1,-1,-1,-1,-1,1517.0,-993.0,340.0,80.0,-716.0,7012.0,111.0,0.0,0.0,0.0,0.0,113.0,0
13707,55197.0,2,2,1,47,0,0,0,0,0,0,35934.0,60191.0,50549.0,38819.0,38257.0,44857.0,2460.0,1676.0,1734.0,985.0,1321.0,836.0,0
13708,110499.0,2,2,2,30,0,0,0,0,0,0,95657.0,109857.0,123592.0,75582.0,68695.0,71078.0,5293.0,1847.0,345.0,2812.0,4842.0,2560.0,0
13709,214247.0,2,1,1,38,-1,-1,-2,-1,-1,-1,-2186.0,828.0,625.0,447.0,-252.0,-4142.0,1508.0,368.0,840.0,0.0,2944.0,0.0,0
13710,170773.0,2,2,2,27,0,0,-1,-1,-1,-1,22433.0,10814.0,2096.0,687.0,938.0,1523.0,0.0,2297.0,1077.0,85.0,2365.0,0.0,0
13711,193109.0,1,2,1,47,0,0,0,0,0,0,112193.0,121304.0,113208.0,58986.0,69649.0,54566.0,4396.0,7243.0,2828.0,480.0,3547.0,2310.0,0
13712,49061.0,1,3,1,40,0,0,0,0,0,0,18458.0,29255.0,27908.0,14973.0,18289.0,-428.0,6368.0,680.0,37.0,520.0,395.0,172.0,0
13713,52080.0,2,1,2,25,1,2,2,-2,2,2,43984.0,27226.0,3794.0,53065.0,47054.0,99279.0,668.0,0.0,658.0,36.0,0.0,0.0,0
13714,375013.0,2,1,2,29,0,0,0,0,0,0,434945.0,340161.0,362276.0,453966.0,259816.0,188761.0,14165.0,13217.0,8239.0,10244.0,9685.0,7874.0,0
13715,181651.0,2,2,2,29,-1,-1,0,0,0,0,7325.0,10068.0,11793.0,4498.0,17534.0,2443.0,3978.0,15006.0,668.0,1080.0,2507.0,1429.0,0
13716,203895.0,2,2,2,33,-1,-1,-2,-2,-1,-1,35401.0,38370.0,-1193.0,429.0,5866.0,8348.0,5753.0,608.0,752.0,353.0,44223.0,0.0,0
13717,21082.0,2,1,2,27,-1,-1,-1,0,0,0,-1338.0,450.0,10911.0,11968.0,6694.0,12375.0,0.0,4093.0,3199.0,157.0,0.0,0.0,0
13718,29298.0,2,3,1,46,0,0,0,0,0,0,2876.0,22865.0,258.0,3943.0,4191.0,6283.0,173.0,777.0,0.0,0.0,2351.0,0.0,0
13719,198650.0,2,2,1,40,0,0,0,0,0,0,188857.0,194320.0,116663.0,130322.0,63385.0,87402.0,5543.0,6705.0,2841.0,4242.0,2727.0,2398.0,0
13720,15094.0,2,2,2,24,0,0,0,0,-1,-1,22459.0,40437.0,2567.0,7511.0,-187.0,-186.0,4331.0,0.0,1023.0,51.0,36.0,0.0,0
13721,59585.0,2,2,2,28,2,0,2,2,2,2,65133.0,89652.0,105335.0,53430.0,70121.0,63644.0,5357.0,3541.0,0.0,4045.0,3014.0,6371.0,0
13722,182573.0,2,2,2,26,-1,-1,-1,-2,-2,-1,5809.0,15308.0,1809.0,-672.0,317.0,2635.0,1587.0,505.0,157.0,117.0,1315.0,502.0,0
13723,13913.0,2,3,1,51,0,0,0,0,0,0,10108.0,8188.0,3727.0,14766.0,7151.0,10867.0,647.0,2665.0,273.0,669.0,1953.0,292.0,0
13724,241684.0,2,1,1,40,-2,-2,-2,-2,-2,-2,-1417.0,1706.0,-750.0,-153.0,2483.0,601.0,834.0,1255.0,0.0,145.0,387.0,198.0,0
13725,208866.0,2,1,2,26,-1,-1,-1,-1,-1,-1,1679.0,1285.0,334.0,1277.0,-665.0,2039.0,1385.0,657.0,0.0,695.0,0.0,301.0,0
13726,198569.0,2,2,1,43,0,0,-1,-1,-1,-1,15159.0,1733.0,-619.0,287.0,974.0,-178.0,2213.0,1474.0,0.0,17.0,1832.0,0.0,0
13727,208794.0,2,2,1,26,-1,-1,-1,-1,-1,-1,946.0,-466.0,3203.0,591.0,1271.0,436.0,0.0,1107.0,344.0,495.0,1071.0,0.0,0
13728,193901.0,2,1,2,24,1,-2,-2,-2,-2,-2,196.0,-1187.0,-724.0,-675.0,-669.0,557.0,0.0,183.0,0.0,268.0,651.0,0.0,0
13729,26061.0,2,2,2,23,0,0,0,2,-1,2,35236.0,55510.0,1706.0,20079.0,-1034.0,8196.0,1567.0,768.0,1012.0,804.0,0.0,0.0,0
13730,297625.0,2,1,1,34,-2,-2,-2,-2,-2,-2,1526.0,-391.0,2443.0,1816.0,1017.0,-431.0,703.0,2076.0,0.0,539.0,1231.0,374.0,0
13731,345120.0,2,1,1,37,-1,-1,0,0,0,0,4294.0,49254.0,50514.0,55934.0,52802.0,37488.0,37480.0,15382.0,8328.0,2784.0,3894.0,6277.0,0
13732,181425.0,2,1,1,27,-1,-1,-1,-1,-1,-1,1137.0,1659.0,-1545.0,709.0,464.0,446.0,694.0,0.0,777.0,266.0,14.0,0.0,0
13733,48633.0,2,2,1,37,0,0,0,0,0,0,62897.0,20128.0,79526.0,40613.0,46039.0,26117.0,5310.0,3073.0,2300.0,339.0,1083.0,2023.0,0
13734,241459.0,2,2,1,48,0,0,0,0,0,0,85653.0,81528.0,25925.0,97179.0,68346.0,52524.0,5591.0,4779.0,1362.0,1762.0,4929.0,1352.0,0
13735,56511.0,1,2,1,42,0,0,0,0,0,0,43208.0,44243.0,-4492.0,34450.0,11982.0,10125.0,918.0,1783.0,295.0,163.0,378.0,0.0,0
13736,213898.0,2,2,1,43,-1,-1,-1,-1,-2,-2,2596.0,1928.0,2691.0,2482.0,37.0,295.0,1247.0,348.0,366.0,261.0,0.0,249.0,0
13737,227923.0,2,2,1,43,-1,-1,-1,-1,-1,-1,9436.0,16420.0,12745.0,11362.0,3283.0,4272.0,5413.0,5550.0,6967.0,2868.0,4446.0,3099.0,0
13738,22781.0,2,2,1,41,2,2,2,2,2,2,3378.0,52574.0,7027.0,32778.0,24067.0,32247.0,1641.0,1561.0,0.0,328.0,1403.0,1708.0,1
13739,17373.0,2,2,2,23,0,0,0,0,0,0,10741.0,20195.0,18446.0,8423.0,17528.0,10983.0,1062.0,743.0,1017.0,0.0,2236.0,157.0,0
13740,211705.0,2,2,1,47,-2,-1,-2,-2,-2,-2,-1044.0,116.0,1018.0,-1403.0,336.0,127.0,1607.0,0.0,554.0,392.0,0.0,273.0,0
13741,13214.0,2,2,2,28,1,2,2,2,-1,2,3174.0,30329.0,14842.0,304.0,6015.0,-1604.0,1373.0,566.0,0.0,59.0,0.0,318.0,0
13742,51368.0,2,2,1,38,0,0,0,0,0,0,36867.0,47818.0,58861.0,21114.0,16382.0,13965.0,2883.0,2210.0,280.0,3776.0,975.0,1017.0,0
13743,51362.0,1,2,1,46,0,0,0,0,0,0,72055.0,56445.0,15650.0,49671.0,9973.0,3292.0,4120.0,1805.0,2289.0,382.0,0.0,343.0,0
13744,50925.0,2,2,2,25,0,0,0,0,0,0,28576.0,47742.0,35979.0,47114.0,49994.0,38050.0,2417.0,1935.0,3105.0,2001.0,2096.0,561.0,0
13745,193754.0,2,1,2,29,-1,-1,-1,-1,-1,-1,17873.0,631.0,2074.0,-711.0,71.0,1024.0,427.0,714.0,140.0,37.0,1121.0,2822.0,0
13746,192765.0,2,1,1,41,-2,-2,-2,-2,-2,-2,-1036.0,609.0,-1638.0,662.0,-410.0,11223.0,188.0,3790.0,2263.0,1221.0,7805.0,1692.0,0
13747,212182.0,2,1,2,30,0,0,-1,-1,-1,-1,14690.0,2382.0,-108.0,623.0,2486.0,2306.0,2755.0,1159.0,694.0,661.0,1317.0,1158.0,0
13748,50621.0,2,1,2,23,0,0,0,0,0,0,13897.0,31320.0,44932.0,37663.0,21717.0,28193.0,4303.0,3545.0,2281.0,2084.0,1452.0,1005.0,0
13749,217255.0,2,2,2,29,-1,-1,-1,-1,-1,-1,44496.0,50911.0,27234.0,2076.0,6760.0,1632.0,81588.0,26883.0,879.0,64.0,273.0,307.0,0
13750,296234.0,2,1,2,32,-2,-2,-2,-2,-2,-2,-339.0,38099.0,36539.0,-338.0,3048.0,217.0,5418.0,30268.0,273.0,21.0,270.0,0.0,0
13751,172805.0,2,1,2,28,-1,-1,-1,-1,-1,-2,12541.0,10543.0,24445.0,1811.0,2019.0,-111.0,17062.0,9572.0,1168.0,331.0,418.0,0.0,0
13752,227697.0,2,1,2,33,1,-2,-2,-2,-2,-2,596.0,-267.0,17.0,-1934.0,1333.0,-262.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13753,17748.0,2,2,2,25,0,0,0,0,0,0,2955.0,17090.0,17045.0,26244.0,12984.0,7570.0,2015.0,1025.0,988.0,555.0,1253.0,123.0,0
13754,94826.0,2,2,2,31,0,0,0,0,0,0,110965.0,88406.0,81876.0,77052.0,46164.0,54634.0,7538.0,4827.0,1538.0,1196.0,1959.0,0.0,0
13755,49579.0,2,2,1,48,0,0,0,0,-1,-1,33418.0,39250.0,37339.0,34762.0,5485.0,23443.0,7538.0,2611.0,1057.0,12599.0,0.0,21.0,0
13756,217183.0,2,1,2,29,-1,-1,-1,-1,-1,-1,853.0,772.0,-868.0,1026.0,-1032.0,16821.0,828.0,2023.0,1462.0,3745.0,2502.0,4129.0,0
13757,50777.0,2,2,2,26,0,0,0,0,0,0,46610.0,51520.0,39434.0,15898.0,19405.0,24243.0,4523.0,1844.0,0.0,219.0,1350.0,1392.0,0
13758,35547.0,1,2,1,53,1,2,0,0,0,0,2194.0,808.0,12700.0,15601.0,4909.0,1982.0,121.0,1478.0,506.0,0.0,2194.0,173.0,0
13759,23611.0,1,2,2,30,1,2,2,2,2,-2,27370.0,4272.0,5962.0,8752.0,1848.0,1618.0,49.0,545.0,529.0,278.0,0.0,140.0,1
13760,50548.0,2,2,1,27,0,0,0,0,0,0,17943.0,38543.0,23006.0,27966.0,29114.0,39723.0,1000.0,700.0,431.0,1371.0,931.0,1082.0,0
13761,54401.0,2,2,2,26,0,0,0,0,0,0,22622.0,22666.0,36909.0,25954.0,27960.0,14535.0,1656.0,1360.0,2826.0,1442.0,1417.0,1703.0,0
13762,344280.0,2,2,1,43,0,0,0,-1,-1,-1,32731.0,41596.0,14292.0,15711.0,27885.0,48188.0,10137.0,10078.0,7165.0,4078.0,34144.0,5873.0,0
13763,14902.0,2,2,2,28,0,0,0,0,0,0,12939.0,3309.0,12608.0,6552.0,4390.0,-296.0,810.0,690.0,253.0,576.0,187.0,0.0,0
13764,224417.0,2,3,1,51,0,0,0,0,0,0,15475.0,29058.0,12696.0,32423.0,23615.0,18186.0,2886.0,4641.0,3114.0,1389.0,2093.0,2083.0,0
13765,226082.0,2,2,1,40,0,0,0,0,0,0,139451.0,120699.0,66895.0,64118.0,84693.0,80087.0,4866.0,5118.0,4537.0,5286.0,4712.0,3414.0,0
13766,115618.0,2,2,2,32,1,2,0,0,0,0,49060.0,33009.0,152208.0,83469.0,81533.0,66490.0,415.0,932.0,2327.0,2570.0,3857.0,2358.0,0
13767,146923.0,2,1,2,29,-1,-1,-1,-1,0,-2,4136.0,3416.0,1318.0,7.0,536.0,4165.0,2131.0,1306.0,0.0,0.0,441.0,0.0,0
13768,203024.0,2,1,1,30,-1,-1,0,0,0,0,12747.0,11760.0,1204.0,15192.0,11114.0,21556.0,6845.0,52176.0,2052.0,1281.0,1945.0,1978.0,0
13769,244235.0,2,1,2,25,-1,-1,-1,-1,-1,-1,4504.0,84.0,816.0,2787.0,1059.0,13416.0,1401.0,1271.0,970.0,2998.0,4061.0,1500.0,0
13770,46032.0,2,2,1,31,0,0,0,-1,-1,-1,29959.0,46267.0,-1065.0,3291.0,16443.0,28973.0,1344.0,695.0,254.0,118.0,1685.0,0.0,0
13771,178039.0,2,2,1,49,-1,-1,-2,-2,-1,-1,251.0,-2888.0,-832.0,-505.0,289.0,2044.0,216.0,117.0,252.0,342.0,526.0,127.0,0
13772,87502.0,2,2,2,23,0,0,2,2,2,2,76197.0,69963.0,56585.0,54569.0,34557.0,57827.0,3719.0,192.0,336.0,48148.0,243.0,83.0,0
13773,376257.0,2,1,1,41,0,0,0,0,0,0,37344.0,28426.0,53029.0,58363.0,48798.0,44277.0,78767.0,39455.0,6430.0,10690.0,30399.0,7396.0,0
13774,54635.0,1,3,1,49,0,0,2,2,2,2,12553.0,11970.0,24199.0,20141.0,17042.0,14895.0,6517.0,2605.0,274.0,686.0,288.0,546.0,0
13775,27628.0,2,2,1,46,-1,2,2,0,0,0,-630.0,-1032.0,907.0,7592.0,11551.0,1431.0,3471.0,53.0,919.0,50.0,0.0,0.0,0
13776,198610.0,2,1,1,38,-2,-2,-2,-2,-2,-2,486.0,981.0,1586.0,-1473.0,1089.0,-2547.0,1703.0,0.0,0.0,0.0,0.0,240.0,0
13777,177524.0,2,1,2,29,-2,-2,-2,-2,-1,-1,-1395.0,480.0,-1462.0,-261.0,1443.0,416.0,1428.0,0.0,382.0,458.0,471.0,0.0,0
13778,50238.0,2,2,1,36,0,0,0,0,0,0,8626.0,10138.0,3557.0,13884.0,5744.0,7517.0,1114.0,677.0,0.0,0.0,724.0,321.0,0
13779,48263.0,2,2,1,27,0,0,0,0,0,0,39614.0,14139.0,37440.0,52439.0,15967.0,35001.0,2044.0,2422.0,1543.0,2181.0,746.0,3107.0,0
13780,23369.0,2,2,2,28,-1,-1,-1,-1,-1,-1,-2710.0,-869.0,724.0,-203.0,1960.0,-154.0,0.0,304.0,868.0,835.0,118.0,224.0,0
13781,59465.0,2,2,2,26,0,0,0,0,0,0,37510.0,23751.0,18923.0,10513.0,27670.0,34722.0,3783.0,931.0,438.0,1645.0,975.0,1880.0,0
13782,449911.0,2,1,2,29,0,0,0,0,0,0,265275.0,212943.0,149895.0,326090.0,317524.0,152004.0,8172.0,17419.0,11854.0,12448.0,20670.0,8137.0,0
13783,190585.0,2,2,1,42,-1,-1,-1,0,0,0,8763.0,8700.0,5482.0,27783.0,6572.0,11807.0,6422.0,14573.0,5223.0,10788.0,7033.0,1161.0,0
13784,24070.0,2,2,2,24,0,0,2,0,0,0,21367.0,24137.0,12385.0,10485.0,-308.0,5832.0,2553.0,2502.0,598.0,337.0,243.0,5.0,0
13785,17878.0,1,3,1,53,0,0,0,2,2,2,41095.0,27331.0,51193.0,27606.0,22602.0,20159.0,801.0,2079.0,0.0,133.0,0.0,371.0,0
13786,92233.0,2,2,2,23,0,0,0,0,0,0,40250.0,18476.0,82458.0,47229.0,45139.0,24850.0,4183.0,3758.0,2942.0,2230.0,1904.0,2279.0,0
13787,59673.0,2,2,1,40,0,0,0,0,0,0,41920.0,29097.0,25832.0,25022.0,26983.0,21519.0,4689.0,333.0,266.0,2025.0,2458.0,2517.0,0
13788,64985.0,2,1,2,23,0,0,0,0,0,0,70515.0,29056.0,40082.0,50730.0,58120.0,38914.0,3263.0,1309.0,1723.0,2440.0,484.0,954.0,0
13789,97625.0,2,2,2,26,1,2,0,0,0,0,102786.0,135600.0,137099.0,79497.0,84317.0,101548.0,9910.0,2873.0,760.0,2135.0,4555.0,3063.0,0
13790,20674.0,2,2,2,29,1,2,2,2,2,2,2217.0,31120.0,9348.0,507.0,9374.0,8660.0,903.0,0.0,245.0,810.0,0.0,277.0,0
13791,223141.0,2,2,1,38,0,0,0,0,0,0,87477.0,46616.0,106028.0,61912.0,91397.0,24352.0,2908.0,4679.0,1303.0,4125.0,2258.0,2354.0,0
13792,40261.0,2,2,1,42,0,0,0,0,0,0,42032.0,43551.0,23139.0,27817.0,38718.0,17036.0,3000.0,598.0,2257.0,1542.0,1215.0,0.0,0
13793,402211.0,2,1,2,33,-2,-2,-2,-2,-2,-2,5087.0,14367.0,13361.0,10686.0,22706.0,148421.0,14085.0,15377.0,17081.0,9388.0,9818.0,17556.0,0
13794,56272.0,2,2,1,31,2,0,0,0,0,0,45572.0,42101.0,21710.0,29639.0,27973.0,25963.0,672.0,1225.0,9.0,0.0,1963.0,1373.0,0
13795,227750.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1119.0,3433.0,575.0,3416.0,303.0,1963.0,1432.0,314.0,0.0,112.0,90.0,377.0,0
13796,298716.0,2,1,1,43,0,0,0,0,0,0,164597.0,169982.0,417608.0,222015.0,201548.0,205104.0,11257.0,13535.0,8755.0,6415.0,14832.0,6338.0,0
13797,164537.0,2,1,2,28,0,0,0,0,0,0,88615.0,120350.0,118762.0,113996.0,71817.0,57573.0,6142.0,5760.0,5371.0,6791.0,3020.0,3247.0,0
13798,188151.0,2,1,1,35,-1,-1,-1,-1,-2,-2,27842.0,17548.0,-3579.0,339.0,-544.0,839.0,16826.0,21219.0,332.0,403.0,0.0,144.0,0
13799,57189.0,2,2,2,25,1,2,2,2,2,2,31803.0,42095.0,38532.0,34809.0,53745.0,35276.0,1576.0,959.0,5.0,0.0,379.0,436.0,1
13800,172853.0,2,1,2,26,-1,-1,-1,-1,-1,-1,18766.0,24759.0,-164.0,441.0,-1369.0,1005.0,1901.0,1097.0,792.0,528.0,1770.0,329.0,0
13801,38886.0,2,2,2,27,0,0,0,2,2,2,44223.0,46250.0,21417.0,10548.0,19354.0,31423.0,985.0,1049.0,184.0,2351.0,435.0,680.0,0
